Event	ID	Name			Wwise Object Path	Notes
	103633432	IncineratorArea_Incinerators			\Default Work Unit\IncineratorArea_Incinerators	
	1580874168	IncineratorArea_GhostSob			\Default Work Unit\IncineratorArea_GhostSob	
	1640926013	IncineratorArea_Start			\Default Work Unit\IncineratorArea_Start	
	2012575842	IncineratorArea_PlayFootsteps			\Default Work Unit\IncineratorArea_PlayFootsteps	
	2330997336	IncineratorArea_StopFootsteps			\Default Work Unit\IncineratorArea_StopFootsteps	
	4263198296	IncineratorArea_Corpse_02			\Default Work Unit\IncineratorArea_Corpse_02	
	4263198297	IncineratorArea_Corpse_03			\Default Work Unit\IncineratorArea_Corpse_03	
	4263198299	IncineratorArea_Corpse_01			\Default Work Unit\IncineratorArea_Corpse_01	

Game Parameter	ID	Name			Wwise Object Path	Notes
	1185747268	DistanceToCorpse_02			\Default Work Unit\DistanceToCorpse_02	
	1185747269	DistanceToCorpse_03			\Default Work Unit\DistanceToCorpse_03	
	1185747271	DistanceToCorpse_01			\Default Work Unit\DistanceToCorpse_01	
	3569817764	DistanceToghost			\Default Work Unit\DistanceToghost	
	3601735389	DistanceToFurnace			\Default Work Unit\DistanceToFurnace	

Effect plug-ins	ID	Name	Type				Notes
	484890516	Church_Small_Wood	Wwise RoomVerb			
	3290519051	Aluminium_Tank	Wwise RoomVerb			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	12626138	dl_sfx_bg_incinerator_Ball_ScreamsFemale01_10	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_Ball_ScreamsFemale01_10_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Female01\dl_sfx_bg_incinerator_Ball_ScreamsFemale01_10		345740
	16376898	dl_sfx_bg_incinerator_ambiance_incineratormisc4	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ambiance_incineratormisc4_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Ambiance\IncineratorBGs_01\dl_sfx_bg_incinerator_ambiance_incineratormisc4		831552
	16753148	dl_sfx_bg_incinerator_Ball_Burning_02	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_Ball_Burning_02_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Burning\dl_sfx_bg_incinerator_Ball_Burning_02		2723840
	17245395	dl_sfx_bg_incinerator_ScreamsMale02_17	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ScreamsMale02_17_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Male02\dl_sfx_bg_incinerator_ScreamsMale02_17		1813852
	17901150	dl_sfx_foley_footstepConcrete3	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_foley_footstepConcrete3_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Footsteps_Concrete\dl_sfx_foley_footstepConcrete3		86080
	20134010	dl_sfx_bg_incinerator_Ball_ScreamsFemale01_08	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_Ball_ScreamsFemale01_08_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Female01\dl_sfx_bg_incinerator_Ball_ScreamsFemale01_08		141644
	31110921	dl_sfx_bg_incinerator_ambiance_moan_02	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ambiance_moan_02_53CEE377_CAC8C301.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Corpses_03\Moans\dl_sfx_bg_incinerator_ambiance_moan_02		688192
	38724820	dl_sfx_bg_incinerator_Ball_ScreamsFemale01_03	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_Ball_ScreamsFemale01_03_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Female01\dl_sfx_bg_incinerator_Ball_ScreamsFemale01_03		756576
	45453408	dl_sfx_bg_incinerator_ambiance_moan_04	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ambiance_moan_04_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Corpses_01\Moans\dl_sfx_bg_incinerator_ambiance_moan_04		480064
	84457572	dl_sfx_bg_incinerator_Ball_ScreamsFemale02_03	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_Ball_ScreamsFemale02_03_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Female01\Incinerator_Furnace_Phase1_01\Incinerator_Banging\Incinerator_Furnace_Phase1_01\Incinerator_Female02\dl_sfx_bg_incinerator_Ball_ScreamsFemale02_03		661480
	87175552	dl_sfx_bg_incinerator_ScreamsMale02_06	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ScreamsMale02_06_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Male02\dl_sfx_bg_incinerator_ScreamsMale02_06		442660
	102699890	dl_sfx_bg_incinerator_ambiance_moan_02	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ambiance_moan_02_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Corpses_01\Moans\dl_sfx_bg_incinerator_ambiance_moan_02		432064
	117607484	dl_sfx_bg_incinerator_Ball_ScreamsFemale02_06	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_Ball_ScreamsFemale02_06_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Female01\Incinerator_Furnace_Phase1_01\Incinerator_Banging\Incinerator_Furnace_Phase1_01\Incinerator_Female02\dl_sfx_bg_incinerator_Ball_ScreamsFemale02_06		3980
	125640084	dl_sfx_bg_incinerator_ambiance_incineratormisc6	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ambiance_incineratormisc6_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Ambiance\IncineratorBGs_01\dl_sfx_bg_incinerator_ambiance_incineratormisc6		249920
	129445189	dl_sfx_bg_incinerator_Ball_ScreamsFemale02_05	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_Ball_ScreamsFemale02_05_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Female01\Incinerator_Furnace_Phase1_01\Incinerator_Banging\Incinerator_Furnace_Phase1_01\Incinerator_Female02\dl_sfx_bg_incinerator_Ball_ScreamsFemale02_05		436092
	140611530	dl_sfx_bg_incinerator_ambiance_HelpAndCoffs_01	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ambiance_HelpAndCoffs_01_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Corpses_01\HelpAndCoffs\dl_sfx_bg_incinerator_ambiance_HelpAndCoffs_01		1262172
	141627022	dl_sfx_bg_incinerator_ScreamsMale02_16	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ScreamsMale02_16_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Male02\dl_sfx_bg_incinerator_ScreamsMale02_16		304588
	152927097	dl_sfx_bg_incinerator_ScreamsMale02_05	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ScreamsMale02_05_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Male02\dl_sfx_bg_incinerator_ScreamsMale02_05		401428
	172800182	Sob_01	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\Sob_01_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Ghost_Sad\Ghost_Sob\Sob_01		448140
	175378748	dl_sfx_bg_incinerator_Ball_ScreamsFemale02_02	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_Ball_ScreamsFemale02_02_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Female01\Incinerator_Furnace_Phase1_01\Incinerator_Banging\Incinerator_Furnace_Phase1_01\Incinerator_Female02\dl_sfx_bg_incinerator_Ball_ScreamsFemale02_02		411296
	185104296	dl_sfx_bg_incinerator_Ball_ScreamsFemale01_01	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_Ball_ScreamsFemale01_01_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Female01\dl_sfx_bg_incinerator_Ball_ScreamsFemale01_01		1468948
	192394395	dl_sfx_bg_incinerator_ambiance_moan_04	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ambiance_moan_04_53CEE377_CAC8C301.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Corpses_03\Moans\dl_sfx_bg_incinerator_ambiance_moan_04		733248
	196872065	dl_sfx_bg_incinerator_ScreamsMale02_14	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ScreamsMale02_14_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Male02\dl_sfx_bg_incinerator_ScreamsMale02_14		263828
	196883904	Sob_06	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\Sob_06_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Ghost_Sad\Ghost_Sob\Sob_06		292228
	209952199	dl_sfx_bg_incinerator_ScreamsMale02_08	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ScreamsMale02_08_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Male02\dl_sfx_bg_incinerator_ScreamsMale02_08		80524
	217431193	dl_sfx_bg_incinerator_Ball_ScreamsFemale01_07	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_Ball_ScreamsFemale01_07_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Female01\dl_sfx_bg_incinerator_Ball_ScreamsFemale01_07		674488
	219896839	Sob_07	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\Sob_07_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Ghost_Sad\Ghost_Sob\Sob_07		677172
	231532735	dl_sfx_bg_incinerator_ScreamsMale02_13	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ScreamsMale02_13_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Bruning_LoopCycle\Incinerator_Furnace_Phase01\Incinerator_Furnace_Phase1_01\Incinerator_Male02\dl_sfx_bg_incinerator_ScreamsMale02_13		672068
	243948225	dl_sfx_bg_incinerator_ambiance_incineratormisc9	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\dl_sfx_bg_incinerator_ambiance_incineratormisc9_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Ambiance\IncineratorBGs\dl_sfx_bg_incinerator_ambiance_incineratormisc9		350272
	257353620	Incinerator_Artifact_AfterDeath_07	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\Incinerator_Artifact_AfterDeath_07_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Artifacts\Incinerator_Artifact_AfterDeath_07		958992
	257944776	Incinerator_Artifact_AfterDeath_03	C:\Users\Sienna\Documents\Unity Projects\Deathless\Deathless_WwiseProject\.cache\Windows\SFX\Incinerator_Artifact_AfterDeath_03_53CEE377.wem		\Actor-Mixer Hierarchy\Default Work Unit\IncineratorArea\Incinerator_Furnace\Incinerator_Artifacts\Incinerator_Artifact_AfterDeath_03		488724
